場次,部門,耳號,年期,胎次,生幾頭,死幾頭,活幾頭,活著的平均重,母品種,公品種,母出生到配種成功,公出生到配種成功,初配種到成功,配種成功到分娩,分娩到斷乳
66,76,0009862,3,6,8,0,8,7.0,LY,,1014.0,,0.0,117.0,28.0
66,76,0009877,1,9,8,0,8,7.3,LYL,,1602.0,,0.0,118.0,28.0
66,76,0009877,1,10,8,0,8,7.0,LYL,,1756.0,,0.0,119.0,28.0
66,76,0000098,1,10,8,2,6,7.6,,,,,0.0,115.0,28.0
66,76,0000099,1,10,8,0,8,7.3,,,,,0.0,125.0,28.0
66,76,0009938,2,6,9,0,9,8.0,LY,,1340.0,,0.0,117.0,28.0
66,76,0009942,2,8,0,0,0,,LY,,1313.0,,0.0,115.0,0.0
66,76,0009944,2,6,8,0,8,7.3,LY,,1233.0,,0.0,117.0,
66,76,0009962,3,5,10,2,8,7.0,YL,,921.0,,0.0,115.0,28.0
66,76,0009962,3,6,9,0,9,7.899999999999999,YL,,1069.0,,0.0,122.0,28.0
66,76,0009974,3,4,10,0,10,7.6,LY,,749.0,,0.0,119.0,28.0
66,76,0009974,3,5,8,5,3,7.6,LY,,903.0,,0.0,119.0,28.0
66,76,0009976,3,4,9,0,9,7.0,LY,,711.0,,23.0,119.0,28.0
66,76,0009976,3,5,9,2,7,7.6,LY,,891.0,,22.0,117.0,28.0
66,76,0009976,5,1,8,0,8,7.6,YL,,250.0,,0.0,115.0,28.0
66,76,0009982,5,1,8,0,8,7.6,LY,,255.0,,0.0,120.0,28.0
66,76,0099821,5,1,2,0,2,7.0,LY,,285.0,,0.0,117.0,28.0
66,76,0009983,5,1,8,2,6,7.6,LY,,256.0,,0.0,122.0,28.0
66,76,0009988,5,1,8,0,8,7.9,LY,,303.0,,30.0,119.0,28.0
66,76,0009996,2,8,9,0,9,8.0,LY,,1330.0,,0.0,118.0,28.0
66,76,0009996,2,9,8,5,3,7.6,LY,,1479.0,,0.0,119.0,28.0
66,76,0000014,2,7,8,0,8,8.1,,,,,0.0,117.0,28.0
66,76,0000014,2,8,8,0,8,7.9,,,,,57.0,117.0,28.0
66,76,0000028,5,1,8,0,8,7.9,,,,,34.0,120.0,28.0
66,76,0000032,5,1,8,0,8,7.0,,,,,0.0,123.0,28.0
66,76,0000032,5,2,9,0,9,7.0,,,,,0.0,116.0,28.0
66,76,0000034,5,1,8,0,8,7.6,,,,,0.0,119.0,28.0
66,76,0000034,5,2,8,0,8,7.0,,,,,0.0,116.0,28.0
66,76,0000052,2,8,9,0,9,8.0,,,,,0.0,115.0,28.0
66,76,0000052,2,9,8,0,8,7.6,,,,,0.0,111.0,28.0
66,76,0000056,5,1,8,0,8,8.0,,,,,0.0,119.0,28.0
66,76,0000058,5,1,8,0,8,7.6,,,,,0.0,120.0,28.0
66,76,0000074,5,1,8,0,8,7.6,,,,,0.0,119.0,28.0
66,76,0000132,5,1,8,0,8,7.6,,,,,0.0,120.0,28.0
66,76,0000001,5,1,8,0,8,8.0,,,,,0.0,119.0,28.0
66,76,0000156,1,8,8,0,8,7.3,,,,,0.0,116.0,28.0
66,76,0000156,1,9,9,0,9,7.0,,,,,0.0,116.0,28.0
66,76,0000166,5,1,8,0,8,7.6,,,,,0.0,117.0,28.0
66,76,0000193,2,8,10,0,10,8.0,,,,,0.0,118.0,28.0
66,76,0000193,2,9,8,0,8,8.0,,,,,0.0,119.0,28.0
66,76,0000005,2,6,9,0,9,7.6,,,,,30.0,117.0,28.0
66,76,0000212,5,1,8,3,5,7.6,,,,,0.0,117.0,28.0
66,76,0000212,5,2,8,0,8,7.9,,,,,11.0,117.0,28.0
66,76,0000214,5,1,8,0,8,7.6,,,,,0.0,117.0,28.0
66,76,0000216,5,1,8,2,6,7.0,,,,,0.0,118.0,28.0
66,76,0000218,5,1,8,0,8,7.6,,,,,0.0,120.0,28.0
66,76,0000218,5,2,8,0,8,7.0,,,,,0.0,117.0,28.0
66,76,0000268,5,1,8,3,5,8.0,,,,,0.0,121.0,28.0
66,76,0000277,2,8,8,3,5,7.0,,,,,0.0,120.0,28.0
66,76,0000277,2,9,8,0,8,7.0,,,,,0.0,118.0,28.0
66,76,0000008,5,1,8,3,5,8.0,,,,,0.0,117.0,28.0
66,76,0000319,2,8,9,0,9,7.6,,,,,0.0,115.0,28.0
66,76,0000328,5,1,8,0,8,7.6,,,,,0.0,118.0,28.0
66,76,0003521,3,3,8,0,8,7.3,,,,,74.0,119.0,28.0
66,76,0003521,3,4,8,0,8,7.0,,,,,0.0,118.0,28.0
66,76,0003521,3,5,9,3,6,7.899999999999999,,,,,0.0,121.0,28.0
66,76,0000357,3,4,9,2,7,7.0,,,,,0.0,115.0,28.0
66,76,0000357,3,5,9,2,7,7.899999999999999,,,,,0.0,118.0,28.0
66,76,0000357,3,6,9,2,7,7.899999999999999,,,,,0.0,115.0,28.0
66,76,0000358,3,3,9,2,7,8.1,,,,,28.0,118.0,28.0
66,76,0000358,3,4,8,0,8,7.6,,,,,0.0,117.0,28.0
66,76,0000358,3,5,3,0,3,7.0,,,,,0.0,122.0,28.0
66,76,0000366,2,6,7,2,5,8.1,,,,,122.0,118.0,28.0
66,76,0000366,2,7,8,0,8,7.6,,,,,0.0,117.0,28.0
66,76,0000373,2,7,9,2,7,7.0,,,,,34.0,118.0,28.0
66,76,0000373,2,8,8,0,8,7.9,,,,,0.0,121.0,28.0
66,76,0000378,5,1,8,0,8,8.0,,,,,0.0,122.0,28.0
66,76,0000003,5,1,8,3,5,8.0,,,,,0.0,119.0,28.0
66,76,0000395,2,6,8,0,8,8.1,,,,,45.0,118.0,28.0
66,76,0000395,2,7,9,0,9,7.6,,,,,0.0,116.0,28.0
66,76,0000396,5,1,8,0,8,7.6,,,,,0.0,118.0,28.0
66,76,0000001,2,8,8,2,6,7.0,,,,,0.0,119.0,28.0
66,76,0000462,5,1,8,0,8,7.0,,,,,0.0,117.0,28.0
66,76,0000476,5,1,8,0,8,7.9,,,,,0.0,119.0,28.0
66,76,0000478,5,1,8,2,6,7.0,,,,,0.0,118.0,28.0
66,76,0000478,5,2,9,2,7,7.899999999999999,,,,,0.0,116.0,28.0
66,76,0000492,2,6,9,0,9,7.6,,,,,0.0,118.0,28.0
66,76,0000492,2,7,8,0,8,7.6,,,,,0.0,118.0,28.0
66,76,0004921,2,8,9,0,9,8.0,,,,,0.0,118.0,28.0
66,76,0000496,2,8,8,0,8,7.9,,,,,67.0,118.0,28.0
66,76,0000498,5,1,8,0,8,7.9,,,,,0.0,119.0,28.0
66,76,0000499,2,8,8,1,7,7.6,,,,,0.0,119.0,
66,76,0000002,3,5,9,0,9,7.6,,,,,0.0,112.0,28.0
66,76,0000002,3,6,8,4,4,7.6,,,,,0.0,113.0,28.0
66,76,0000004,3,3,9,0,9,8.100000000000001,,,,,21.0,119.0,28.0
66,76,0000004,3,4,9,2,7,7.6,,,,,0.0,119.0,28.0
66,76,0000004,3,5,9,2,7,7.899999999999999,,,,,27.0,117.0,28.0
66,76,0000528,5,1,8,0,8,7.0,,,,,0.0,119.0,28.0
66,76,0000005,5,1,8,0,8,7.0,,,,,0.0,119.0,28.0
66,76,0000564,2,7,8,2,6,7.3,,,,,0.0,121.0,28.0
66,76,0000568,5,1,8,0,8,8.0,,,,,77.0,119.0,28.0
66,76,0000572,2,7,9,0,9,7.300000000000002,,,,,0.0,118.0,28.0
66,76,0000572,2,8,8,0,8,7.0,,,,,0.0,119.0,28.0
66,76,0000572,2,9,8,0,8,7.9,,,,,0.0,118.0,
66,76,0000576,2,7,8,6,2,6.9,,,,,0.0,118.0,28.0
66,76,0000576,2,8,9,2,7,7.0,,,,,0.0,118.0,28.0
66,76,0000576,2,9,8,2,6,7.899999999999999,,,,,0.0,118.0,28.0
66,76,0000005,3,6,9,0,9,8.0,,,,,0.0,119.0,28.0
66,76,0000005,3,7,8,3,5,8.0,,,,,0.0,118.0,28.0
66,76,0000594,1,10,8,2,6,7.6,,,,,0.0,119.0,28.0
66,76,0000006,5,1,2,0,2,8.0,,,,,0.0,119.0,28.0
66,76,0000612,4,3,8,8,0,,,,,,19.0,116.0,14.0
66,76,0000612,4,4,8,0,8,7.9,,,,,79.0,116.0,28.0
66,76,0000614,4,4,9,0,9,8.0,,,,,0.0,116.0,28.0
66,76,0000614,4,5,9,5,4,8.0,,,,,0.0,118.0,28.0
66,76,0000652,2,7,9,0,9,7.0,,,,,0.0,117.0,28.0
66,76,0000652,2,8,8,0,8,7.9,,,,,0.0,116.0,28.0
66,76,0000666,2,7,8,0,8,7.3,,,,,0.0,118.0,28.0
66,76,0000666,2,8,8,3,5,7.0,,,,,0.0,117.0,28.0
66,76,0000666,2,9,8,3,5,7.9,,,,,0.0,123.0,28.0
66,76,0000688,5,1,8,5,3,7.0,,,,,0.0,117.0,28.0
66,76,0000694,2,7,8,0,8,8.1,,,,,0.0,117.0,28.0
66,76,0000694,2,8,8,0,8,7.6,,,,,0.0,116.0,28.0
66,76,0000694,2,9,8,2,6,7.0,,,,,0.0,118.0,28.0
66,76,0000698,2,7,8,0,8,7.3,,,,,0.0,121.0,28.0
66,76,0000698,2,8,8,0,8,7.9,,,,,28.0,122.0,28.0
66,76,0000714,4,3,9,0,9,8.100000000000001,,,,,24.0,117.0,28.0
66,76,0000714,4,4,9,0,9,8.0,,,,,101.0,120.0,28.0
66,76,0000722,5,1,9,0,9,7.0,,,,,0.0,119.0,28.0
66,76,0000722,5,2,9,0,9,7.899999999999999,,,,,0.0,119.0,28.0
66,76,0000726,5,1,8,0,8,7.0,,,,,0.0,117.0,28.0
66,76,0000728,5,1,7,0,7,7.899999999999999,,,,,0.0,119.0,28.0
66,76,0000742,2,7,8,0,8,7.0,,,,,0.0,119.0,28.0
66,76,0000754,4,4,9,0,9,8.0,,,,,0.0,118.0,28.0
66,76,0000754,4,5,8,0,8,7.9,,,,,49.0,119.0,28.0
66,76,0000756,2,7,9,2,7,8.1,,,,,0.0,116.0,28.0
66,76,0000756,2,8,8,0,8,7.6,,,,,0.0,116.0,28.0
66,76,0000756,2,9,7,0,7,7.0,,,,,0.0,117.0,28.0
66,76,0000786,5,1,7,0,7,7.6,,,,,25.0,120.0,28.0
66,76,0000002,2,7,8,0,8,8.1,,,,,0.0,120.0,28.0
66,76,0000002,2,8,9,4,5,7.0,,,,,0.0,121.0,28.0
66,76,0000002,2,9,8,0,8,7.0,,,,,0.0,117.0,28.0
66,76,0000812,5,1,8,0,8,7.6,,,,,0.0,120.0,28.0
66,76,0000812,5,2,8,3,5,7.9,,,,,0.0,121.0,28.0
66,76,0000816,5,1,8,2,6,7.6,,,,,66.0,118.0,28.0
66,76,0000818,5,1,8,0,8,7.6,,,,,0.0,117.0,28.0
66,76,0000822,4,4,10,2,8,7.0,,,,,0.0,117.0,28.0
66,76,0000822,4,5,8,0,8,7.9,,,,,0.0,125.0,28.0
66,76,0000828,4,3,8,0,8,8.1,,,,,0.0,118.0,28.0
66,76,0000828,4,4,9,0,9,7.6,,,,,0.0,120.0,28.0
66,76,0000828,4,5,8,2,6,7.0,,,,,0.0,118.0,28.0
66,76,0000834,2,7,8,0,8,8.1,,,,,0.0,118.0,28.0
66,76,0000834,2,8,8,2,6,7.0,,,,,0.0,120.0,27.0
66,76,0000834,2,9,8,2,6,7.0,,,,,0.0,117.0,28.0
66,76,0000848,5,1,8,0,8,8.0,,,,,0.0,116.0,28.0
66,76,0000852,2,7,9,0,9,8.100000000000001,,,,,0.0,118.0,28.0
66,76,0000852,2,8,8,0,8,7.6,,,,,0.0,118.0,28.0
66,76,0000852,2,9,7,0,7,7.0,,,,,0.0,119.0,28.0
66,76,0000862,2,7,10,2,8,8.0,,,,,0.0,116.0,28.0
66,76,0000862,2,8,8,0,8,8.0,,,,,0.0,121.0,28.0
66,76,0000862,4,4,9,0,9,7.0,,,,,91.0,117.0,28.0
66,76,0000862,4,5,8,0,8,7.9,,,,,0.0,118.0,28.0
66,76,0000878,4,3,8,0,8,7.6,,,,,157.0,116.0,28.0
66,76,0000882,2,6,8,0,8,7.0,,,,,0.0,121.0,28.0
66,76,0000882,4,3,9,0,9,7.6,,,,,0.0,117.0,28.0
66,76,0000882,4,4,9,0,9,8.0,,,,,45.0,119.0,28.0
66,76,0000944,3,6,9,0,9,7.6,,,,,0.0,118.0,28.0
66,76,0000944,3,7,9,2,7,7.6,,,,,0.0,120.0,28.0
66,76,0000952,2,7,9,2,7,8.0,,,,,0.0,117.0,28.0
66,76,0000952,2,8,8,3,5,8.0,,,,,0.0,119.0,28.0
66,76,0000952,5,1,8,0,8,7.0,LY,,380.0,,0.0,123.0,28.0
66,76,0000952,5,2,8,3,5,7.9,LY,,542.0,,0.0,117.0,28.0
66,76,0000954,5,1,8,2,6,7.6,,,,,0.0,118.0,28.0
66,76,0000956,5,1,8,0,8,7.9,,,,,0.0,121.0,28.0
66,76,0000958,5,1,8,3,5,7.9,,,,,0.0,115.0,28.0
66,76,0000984,1,9,8,4,4,8.1,,,,,0.0,119.0,28.0
66,76,0000984,2,7,9,0,9,8.0,,,,,0.0,118.0,28.0
66,76,0000984,2,8,8,0,8,7.0,,,,,0.0,118.0,28.0
66,76,0000992,3,6,9,0,9,8.0,,,,,0.0,117.0,28.0
66,76,0000992,3,7,8,0,8,8.0,,,,,0.0,117.0,28.0
66,76,0000996,3,3,8,0,8,7.3,,,,,43.0,120.0,28.0
66,76,0000106,5,1,8,0,8,7.9,,,,,0.0,120.0,28.0
66,76,0000122,3,6,9,0,9,8.0,,,,,0.0,117.0,28.0
66,76,0000122,3,7,8,0,8,8.0,,,,,0.0,117.0,28.0
66,76,0000136,2,7,8,0,8,7.3,,,,,0.0,120.0,28.0
66,76,0000136,2,8,8,0,8,7.0,,,,,0.0,119.0,28.0
66,76,0000136,2,9,8,0,8,7.9,,,,,0.0,118.0,28.0
66,76,0000111,3,6,9,0,9,8.0,,,,,0.0,116.0,28.0
66,76,0000111,3,7,8,2,6,8.0,,,,,0.0,120.0,28.0
66,76,0011132,5,1,8,3,5,7.6,LY,,325.0,,55.0,115.0,28.0
66,76,0011134,1,10,8,0,8,7.0,LY,,1630.0,,0.0,117.0,28.0
66,76,0011194,4,4,10,0,10,7.6,LY,,712.0,,0.0,116.0,28.0
66,76,0011194,4,5,8,0,8,7.6,LY,,862.0,,0.0,118.0,28.0
66,76,0011224,2,6,8,0,8,8.1,YL,,1172.0,,44.0,118.0,28.0
66,76,0011224,2,7,9,2,7,7.6,YL,,1327.0,,0.0,118.0,28.0
66,76,0011224,2,8,8,0,8,7.0,YL,,1475.0,,0.0,121.0,28.0
66,76,0011224,4,4,9,0,9,7.0,YL,,685.0,,0.0,111.0,28.0
66,76,0011224,4,5,8,0,8,7.9,YL,,831.0,,0.0,118.0,28.0
66,76,0011228,4,3,9,3,6,7.0,YL,,669.0,,56.0,117.0,28.0
66,76,0011228,4,4,0,0,0,,YL,,823.0,,0.0,104.0,0.0
66,76,0011236,5,1,8,0,8,7.0,L,,251.0,,0.0,115.0,28.0
66,76,0011236,5,2,8,0,8,7.9,L,,401.0,,0.0,114.0,28.0
66,76,0011246,5,1,6,0,6,8.0,LY,,305.0,,0.0,143.0,28.0
66,76,0011262,2,6,10,2,8,7.6,YL,,1269.0,,0.0,117.0,28.0
66,76,0011262,2,7,8,0,8,7.6,YL,,1418.0,,0.0,121.0,28.0
66,76,0011264,2,7,9,0,9,8.0,YL,,1289.0,,0.0,118.0,28.0
66,76,0011264,2,8,8,3,5,7.6,YL,,1439.0,,0.0,116.0,28.0
66,76,0011276,2,6,9,0,9,7.300000000000002,LY,,1222.0,,0.0,117.0,28.0
66,76,0011276,2,7,8,0,8,7.0,LY,,1370.0,,0.0,117.0,28.0
66,76,0011312,4,3,8,3,5,7.3,LY,,627.0,,65.0,119.0,28.0
66,76,0011312,4,4,8,0,8,7.6,LY,,851.0,,69.0,117.0,28.0
66,76,0011318,4,4,9,4,5,8.0,LY,,737.0,,0.0,118.0,28.0
66,76,0011318,4,5,8,0,8,8.0,LY,,891.0,,0.0,117.0,28.0
66,76,0011396,2,7,8,5,3,8.1,YL,,1161.0,,0.0,119.0,28.0
66,76,0011396,2,8,9,0,9,7.6,YL,,1319.0,,0.0,118.0,28.0
66,76,0011434,4,3,8,2,6,7.3,LY,,645.0,,0.0,117.0,28.0
66,76,0011434,4,4,9,0,9,7.0,LY,,796.0,,0.0,118.0,28.0
66,76,0011434,4,5,8,0,8,7.9,LY,,949.0,,0.0,117.0,28.0
66,76,0011436,4,4,9,2,7,7.6,LY,,707.0,,0.0,117.0,28.0
66,76,0011436,4,5,0,0,0,,LY,,873.0,,0.0,77.0,0.0
66,76,0011438,4,4,9,0,9,7.6,LY,,684.0,,0.0,118.0,28.0
66,76,0011438,4,5,8,0,8,7.6,LY,,838.0,,0.0,118.0,28.0
66,76,0011462,5,1,7,0,7,7.899999999999999,LY,,273.0,,0.0,125.0,28.0
66,76,0011476,2,7,8,0,8,7.0,LY,,1235.0,,0.0,116.0,28.0
66,76,0011478,4,3,8,3,5,7.0,LY,,627.0,,0.0,116.0,28.0
66,76,0011478,4,4,9,0,9,7.899999999999999,LY,,784.0,,0.0,118.0,28.0
66,76,0011486,2,7,8,0,8,7.6,LY,,1252.0,,0.0,119.0,28.0
66,76,0011534,2,6,9,0,9,8.100000000000001,LY,,1167.0,,0.0,118.0,28.0
66,76,0011534,2,7,9,2,7,7.6,LY,,1318.0,,0.0,118.0,28.0
66,76,0011534,2,8,8,0,8,7.0,LY,,1469.0,,0.0,117.0,28.0
66,76,0011538,5,1,8,0,8,7.9,YL,,275.0,,0.0,119.0,28.0
66,76,0011566,5,1,8,2,6,7.6,LY,,309.0,,19.0,118.0,28.0
66,76,0011594,5,1,8,0,8,7.0,YL,,242.0,,0.0,116.0,28.0
66,76,0011594,5,2,9,0,9,7.899999999999999,YL,,391.0,,0.0,117.0,28.0
66,76,0011612,2,7,8,0,8,8.1,LY,,1153.0,,0.0,116.0,28.0
66,76,0011612,2,8,9,0,9,8.0,LY,,1298.0,,0.0,117.0,28.0
66,76,0011612,2,9,7,0,7,8.0,LY,,1449.0,,0.0,122.0,28.0
66,76,0011612,5,1,8,0,8,7.9,LY,,272.0,,0.0,118.0,28.0
66,76,0011614,5,1,9,2,7,7.6,LY,,294.0,,0.0,117.0,28.0
66,76,0011618,5,1,9,0,9,7.0,LY,,249.0,,0.0,118.0,28.0
66,76,0011618,5,2,8,0,8,7.9,LY,,404.0,,0.0,120.0,28.0
66,76,0000116,2,6,8,3,5,7.3,,,,,0.0,120.0,28.0
66,76,0000116,2,7,8,0,8,7.0,,,,,0.0,117.0,28.0
66,76,0000116,2,8,8,0,8,7.9,,,,,0.0,118.0,28.0
66,76,0011662,2,7,9,2,7,8.1,LY,,1151.0,,0.0,117.0,28.0
66,76,0011662,2,8,10,2,8,8.0,LY,,1297.0,,0.0,116.0,28.0
66,76,0011662,2,9,8,0,8,8.0,LY,,1449.0,,0.0,120.0,28.0
66,76,0011662,5,1,9,2,7,7.0,LY,,234.0,,0.0,118.0,28.0
66,76,0011662,5,2,8,3,5,7.9,LY,,387.0,,0.0,116.0,28.0
66,76,0011668,2,7,9,0,9,7.6,LY,,1252.0,,0.0,119.0,28.0
66,76,0011668,2,8,8,2,6,7.6,LY,,1410.0,,0.0,116.0,28.0
66,76,0011672,3,5,8,0,8,8.1,LY,,883.0,,0.0,119.0,28.0
66,76,0011672,3,6,9,0,9,7.0,LY,,1040.0,,0.0,120.0,27.0
66,76,0011672,3,7,8,0,8,7.0,LY,,1191.0,,0.0,121.0,28.0
66,76,0011686,2,7,8,0,8,7.3,LY,,1166.0,,0.0,117.0,28.0
66,76,0011686,2,8,9,2,7,7.0,LY,,1320.0,,0.0,116.0,28.0
66,76,0011686,2,9,8,0,8,7.9,LY,,1471.0,,0.0,119.0,28.0
66,76,0000116,1,8,0,0,0,,,,,,0.0,122.0,0.0
66,76,0011734,4,4,9,0,9,8.0,YL,,708.0,,0.0,115.0,28.0
66,76,0011734,4,5,8,0,8,8.0,YL,,854.0,,0.0,118.0,28.0
66,76,0011738,2,7,8,0,8,7.3,LY,,1185.0,,0.0,122.0,28.0
66,76,0011738,2,8,8,0,8,7.0,LY,,1346.0,,0.0,120.0,28.0
66,76,0011738,2,9,8,0,8,7.9,LY,,1500.0,,0.0,119.0,28.0
66,76,0000116,4,3,8,4,4,8.1,,,,,0.0,118.0,28.0
66,76,0000116,4,4,9,0,9,7.0,,,,,0.0,118.0,28.0
66,76,0000116,4,5,8,0,8,7.0,,,,,0.0,116.0,28.0
66,76,0011836,4,3,8,0,8,7.3,YL,,613.0,,0.0,119.0,28.0
66,76,0011836,4,4,8,0,8,8.0,YL,,876.0,,112.0,117.0,28.0
66,76,0118361,4,3,8,3,5,7.3,YL,,600.0,,0.0,119.0,28.0
66,76,0011948,4,3,8,3,5,7.3,LY,,600.0,,22.0,116.0,28.0
66,76,0011948,4,4,9,0,9,7.6,LY,,750.0,,0.0,115.0,28.0
66,76,0011948,4,5,8,2,6,7.0,LY,,900.0,,0.0,116.0,28.0
66,76,0011956,4,3,8,0,8,8.1,LY,,578.0,,0.0,116.0,28.0
66,76,0011956,4,4,9,0,9,7.6,LY,,732.0,,0.0,117.0,28.0
66,76,0011956,4,5,8,2,6,7.0,LY,,879.0,,0.0,115.0,28.0
66,76,0011958,5,1,8,0,8,7.9,LY,,254.0,,0.0,117.0,28.0
66,76,0011962,2,6,9,0,9,8.0,LY,,1283.0,,0.0,119.0,28.0
66,76,0011962,2,7,8,0,8,8.0,LY,,1438.0,,0.0,123.0,28.0
66,76,0011982,1,10,8,0,8,7.0,YL,,1630.0,,0.0,118.0,28.0
66,76,0000112,5,1,7,0,7,7.899999999999999,,,,,0.0,123.0,28.0
66,76,0012132,5,1,8,0,8,7.6,LY,,286.0,,0.0,115.0,28.0
66,76,0012182,4,3,10,0,10,8.0,LY,,702.0,,0.0,118.0,28.0
66,76,0012182,4,4,7,0,7,8.0,LY,,849.0,,0.0,124.0,28.0
66,76,0012242,4,2,9,2,7,8.1,LY,,573.0,,75.0,119.0,28.0
66,76,0012242,4,3,8,0,8,7.6,LY,,726.0,,0.0,113.0,28.0
66,76,0012242,4,4,3,2,1,7.0,LY,,872.0,,0.0,119.0,28.0
66,76,0012246,4,3,8,7,1,7.300000000000002,LY,,604.0,,19.0,119.0,28.0
66,76,0012246,4,4,8,0,8,7.9,LY,,799.0,,42.0,119.0,28.0
66,76,0012246,5,1,8,0,8,7.9,LY,,258.0,,0.0,119.0,28.0
66,76,0012248,5,1,8,0,8,7.9,LY,,247.0,,0.0,118.0,28.0
66,76,0012252,4,4,9,2,7,8.0,YL,,704.0,,0.0,117.0,28.0
66,76,0012252,4,5,8,0,8,7.0,YL,,875.0,,20.0,121.0,28.0
66,76,0012256,2,6,8,0,8,8.1,LY,,1165.0,,0.0,118.0,28.0
66,76,0012256,2,7,8,2,6,7.6,LY,,1319.0,,0.0,116.0,28.0
66,76,0012256,2,8,8,0,8,7.9,LY,,1475.0,,0.0,118.0,28.0
66,76,0012258,4,4,9,2,7,8.0,YL,,698.0,,0.0,117.0,28.0
66,76,0012258,4,5,8,0,8,8.0,YL,,857.0,,0.0,118.0,28.0
66,76,0012272,5,1,8,0,8,7.9,LY,,255.0,,0.0,118.0,28.0
66,76,0012274,5,1,8,0,8,7.0,LY,,233.0,,0.0,117.0,28.0
66,76,0012276,5,1,8,0,8,7.9,LY,,267.0,,0.0,122.0,28.0
66,76,0012278,5,1,8,0,8,7.9,LY,,271.0,,0.0,120.0,28.0
66,76,0012282,5,1,8,0,8,7.9,LY,,248.0,,0.0,118.0,28.0
66,76,0012284,5,1,8,0,8,7.9,LY,,268.0,,0.0,120.0,28.0
66,76,0012288,5,1,9,2,7,7.899999999999999,LY,,245.0,,0.0,128.0,28.0
66,76,0012292,5,1,8,0,8,7.0,LY,,230.0,,0.0,116.0,28.0
66,76,0012292,5,2,8,3,5,7.9,LY,,380.0,,0.0,117.0,28.0
66,76,0122941,5,1,8,0,8,7.9,LY,,246.0,,0.0,125.0,28.0
66,76,0012332,2,7,9,0,9,8.0,LY,,1270.0,,0.0,119.0,28.0
66,76,0012332,2,8,8,0,8,8.0,LY,,1418.0,,0.0,118.0,28.0
66,76,0012332,4,3,9,2,7,8.1,LY,,565.0,,28.0,116.0,28.0
66,76,0012332,4,4,9,0,9,8.0,LY,,713.0,,0.0,115.0,28.0
66,76,0012332,4,5,8,0,8,7.0,LY,,878.0,,0.0,118.0,28.0
66,76,0012334,2,7,9,3,6,7.6,LY,,1245.0,,27.0,119.0,28.0
66,76,0012334,2,8,8,0,8,7.6,LY,,1399.0,,0.0,117.0,28.0
66,76,0012336,2,6,9,0,9,7.0,LY,,1210.0,,32.0,120.0,28.0
66,76,0012336,2,7,8,0,8,7.9,LY,,1364.0,,0.0,125.0,28.0
66,76,0012338,2,6,8,3,5,8.1,LY,,1135.0,,74.0,118.0,28.0
66,76,0012338,2,7,9,2,7,7.6,LY,,1287.0,,0.0,120.0,28.0
66,76,0012338,2,8,8,5,3,8.0,LY,,1441.0,,0.0,117.0,28.0
66,76,0012346,2,8,8,0,8,7.3,LY,,1361.0,,0.0,117.0,28.0
66,76,0012346,2,9,8,0,8,7.0,LY,,1511.0,,0.0,120.0,28.0
66,76,0000123,3,4,8,0,8,8.1,,,,,0.0,118.0,28.0
66,76,0000123,3,5,9,3,6,7.6,,,,,0.0,117.0,28.0
66,76,0000123,3,6,8,0,8,7.0,,,,,0.0,118.0,28.0
66,76,0012376,2,8,10,2,8,8.0,YL,,1277.0,,0.0,115.0,28.0
66,76,0012376,2,9,8,0,8,8.0,YL,,1425.0,,0.0,116.0,28.0
66,76,0012384,4,4,9,2,7,7.6,LY,,711.0,,0.0,116.0,28.0
66,76,0012384,4,5,9,0,9,8.0,LY,,860.0,,0.0,119.0,28.0
66,76,0000126,5,1,8,0,8,7.6,,,,,25.0,117.0,28.0
66,76,0000128,5,1,0,0,0,,,,,,0.0,112.0,0.0
66,76,0012432,2,7,9,0,9,7.6,LY,,1250.0,,0.0,117.0,28.0
66,76,0012446,4,3,8,0,8,8.1,LY,,567.0,,0.0,116.0,28.0
66,76,0012446,4,4,9,0,9,7.6,LY,,721.0,,0.0,118.0,28.0
66,76,0012446,4,5,8,2,6,7.0,LY,,875.0,,0.0,118.0,28.0
66,76,0012582,5,1,2,0,2,7.6,LY,,285.0,,0.0,113.0,28.0
66,76,0012588,2,7,8,3,5,7.6,LY,,1226.0,,0.0,117.0,28.0
66,76,0012588,2,8,8,0,8,7.6,LY,,1379.0,,0.0,117.0,
66,76,0012592,2,7,8,3,5,7.3,LY,,1156.0,,0.0,120.0,28.0
66,76,0012592,2,8,9,0,9,7.6,LY,,1310.0,,0.0,115.0,28.0
66,76,0012592,2,9,8,0,8,7.9,LY,,1482.0,,22.0,120.0,28.0
66,76,0000124,5,1,8,2,6,7.6,,,,,0.0,117.0,28.0
66,76,0012612,5,1,0,0,0,,LY,,287.0,,0.0,118.0,0.0
66,76,0012624,1,9,9,0,9,8.0,LYL,,1676.0,,0.0,120.0,
66,76,0012636,5,1,8,0,8,7.6,LY,,282.0,,0.0,118.0,28.0
66,76,0012638,1,9,8,3,5,8.1,LY,,1601.0,,75.0,71.0,28.0
66,76,0012662,3,5,8,0,8,7.3,LY,,907.0,,0.0,118.0,28.0
66,76,0012662,3,6,9,0,9,7.0,LY,,1058.0,,0.0,118.0,28.0
66,76,0012662,3,7,7,0,7,7.899999999999999,LY,,1212.0,,0.0,116.0,28.0
66,76,0012696,5,1,3,0,3,7.6,LY,,285.0,,0.0,120.0,28.0
66,76,0000127,3,5,9,4,5,7.0,,,,,76.0,117.0,28.0
